x0,x1,y
-0.28320300000000004,0.7137479999999999,0
-0.302485,0.694455,0
-0.315539,0.6917439999999999,0
-0.291941,0.6990069999999999,0
-0.287037,0.6832560000000001,0
-0.295975,0.698592,0
-0.303164,0.6998300000000001,0
-0.28582,0.704174,0
-0.288296,0.701021,0
-0.286246,0.686573,0
-0.305035,0.682667,0
-0.294259,0.687549,0
-0.295796,0.707476,0
-0.29845700000000003,0.701812,0
-0.304339,0.707868,0
-0.296362,0.708925,0
-0.303472,0.68771,0
-0.300099,0.701863,0
-0.307088,0.7062390000000001,0
-0.306857,0.698315,0
-0.306125,0.690026,0
-0.299551,0.704458,0
-0.309911,0.702762,0
-0.302642,0.716823,0
-0.296562,0.694523,0
-0.298808,0.697819,0
-0.284172,0.701984,0
-0.279263,0.710624,0
-0.301009,0.680438,0
-0.309871,0.7044229999999999,0
-0.28986,0.723268,0
-0.28838,0.714437,0
-0.288767,0.702447,0
-0.292953,0.687318,0
-0.318011,0.714956,0
-0.29951500000000003,0.699965,0
-0.288876,0.710562,0
-0.285738,0.716134,0
-0.318918,0.692102,0
-0.290244,0.704342,0
-0.29065100000000005,0.705796,0
-0.311385,0.695465,0
-0.289472,0.69129,0
-0.307263,0.6703640000000001,0
-0.30740100000000004,0.698341,0
-0.297373,0.704374,0
-0.280599,0.689916,0
-0.286742,0.694207,0
-0.294588,0.674561,0
-0.30611,0.6957720000000001,0
-0.296151,0.7104600000000001,0
-0.28699600000000003,0.694051,0
-0.309887,0.7096210000000001,0
-0.300556,0.702843,0
-0.29557,0.700643,0
-0.301102,0.699691,0
-0.3026,0.7132310000000001,0
-0.29958,0.693732,0
-0.294688,0.703253,0
-0.296403,0.690443,0
-0.320125,0.700513,0
-0.29281,0.671217,0
-0.302007,0.695527,0
-0.31261,0.692958,0
-0.283527,0.704017,0
-0.293408,0.701956,0
-0.277212,0.697515,0
-0.308922,0.680554,0
-0.286939,0.713583,0
-0.29940100000000003,0.716429,0
-0.308285,0.683945,0
-0.315537,0.6902699999999999,0
-0.314595,0.690679,0
-0.30093400000000003,0.686178,0
-0.302149,0.701982,0
-0.31342600000000004,0.71514,0
-0.28665100000000004,0.687191,0
-0.280677,0.707335,0
-0.301078,0.701597,0
-0.29901,0.691104,0
-0.300348,0.708316,0
-0.293987,0.693785,0
-0.291646,0.688262,0
-0.276323,0.706217,0
-0.279931,0.710663,0
-0.300114,0.702565,0
-0.291608,0.706249,0
-0.296205,0.704334,0
-0.313247,0.697121,0
-0.294061,0.702221,0
-0.307389,0.704285,0
-0.303769,0.677359,0
-0.311398,0.70085,0
-0.288285,0.685245,0
-0.290117,0.695584,0
-0.300523,0.712861,0
-0.29530700000000004,0.688355,0
-0.296159,0.7182689999999999,0
-0.307802,0.71245,0
-0.289422,0.695016,0
-0.307659,0.6958300000000001,0
-0.30288200000000004,0.713117,0
-0.290146,0.716513,0
-0.299291,0.690809,0
-0.298048,0.706112,0
-0.284413,0.6916640000000001,0
-0.290594,0.711957,0
-0.272147,0.696348,0
-0.294008,0.686447,0
-0.296112,0.704693,0
-0.306902,0.685253,0
-0.281826,0.6920430000000001,0
-0.300771,0.695125,0
-0.294646,0.711648,0
-0.311519,0.7018979999999999,0
-0.300631,0.707299,0
-0.304858,0.70532,0
-0.304252,0.707857,0
-0.309769,0.691018,0
-0.307728,0.6816939999999999,0
-0.297314,0.722815,0
-0.303217,0.7261479999999999,0
-0.299609,0.700033,0
-0.298662,0.701229,0
-0.29404600000000003,0.6888449999999999,0
-0.297815,0.706674,0
-0.297691,0.701581,0
-0.292211,0.709395,0
-0.289038,0.6947909999999999,0
-0.288815,0.6953159999999999,0
-0.287273,0.692206,0
-0.302674,0.695082,0
-0.315997,0.7028220000000001,0
-0.292215,0.701663,0
-0.293944,0.7256859999999999,0
-0.286007,0.716011,0
-0.293887,0.695225,0
-0.295964,0.6925060000000001,0
-0.308358,0.697868,0
-0.312203,0.6970729999999999,0
-0.293622,0.688038,0
-0.308184,0.705992,0
-0.293969,0.719482,0
-0.296456,0.692041,0
-0.305248,0.699204,0
-0.302719,0.710516,0
-0.301153,0.686116,0
-0.31337800000000005,0.694725,0
-0.295906,0.702616,0
-0.304628,0.691699,0
-0.285236,0.7027899999999999,0
-0.28633600000000003,0.700349,0
-0.290032,0.699209,0
-0.292084,0.7088979999999999,0
-0.283772,0.691922,0
-0.28933000000000003,0.7002390000000001,0
-0.293021,0.714812,0
-0.292257,0.696192,0
-0.282481,0.701617,0
-0.309276,0.6900390000000001,0
-0.289124,0.710167,0
-0.297288,0.711719,0
-0.299976,0.698973,0
-0.304906,0.686316,0
-0.310709,0.693576,0
-0.292302,0.702523,0
-0.296504,0.703167,0
-0.295324,0.718386,0
-0.283635,0.7001189999999999,0
-0.28681100000000004,0.689725,0
-0.289471,0.697663,0
-0.290983,0.693194,0
-0.29140900000000003,0.696589,0
-0.294178,0.709129,0
-0.308855,0.678431,0
-0.289195,0.707725,0
-0.317054,0.710076,0
-0.277237,0.719436,0
-0.306305,0.710437,0
-0.301841,0.688825,0
-0.312073,0.698897,0
-0.304638,0.695144,0
-0.298123,0.6971470000000001,0
-0.31337800000000005,0.68984,0
-0.283399,0.700162,0
-0.308612,0.6915060000000001,0
-0.290758,0.700056,0
-0.30048,0.693067,0
-0.319796,0.6979529999999999,0
-0.301869,0.6975520000000001,0
-0.292648,0.714566,0
-0.30941,0.707058,0
-0.29675,0.707505,0
-0.30240500000000003,0.698388,0
-0.30532600000000004,0.686451,0
-0.312187,0.7033729999999999,0
-0.299127,0.685272,0
-0.300117,0.72518,0
-0.304074,0.69972,0
-0.302115,0.697876,0
-0.312377,0.6754359999999999,0
-0.317269,0.701383,0
-0.293102,0.689592,0
-0.29590900000000003,0.697488,0
-0.31398000000000004,0.700175,0
-0.304503,0.70263,0
-0.296117,0.699294,0
-0.315961,0.720496,0
-0.290681,0.6862739999999999,0
-0.29790700000000003,0.6995640000000001,0
-0.298619,0.694454,0
-0.29338800000000004,0.687934,0
-0.28376,0.696501,0
-0.285781,0.6861109999999999,0
-0.300737,0.67848,0
-0.29051,0.69215,0
-0.296625,0.698311,0
-0.312101,0.698014,0
-0.292482,0.678257,0
-0.294602,0.713796,0
-0.31067,0.718857,0
-0.285267,0.716025,0
-0.306245,0.7019989999999999,0
-0.274036,0.72297,0
-0.2719,0.699254,0
-0.298257,0.716109,0
-0.28029,0.678397,0
-0.297205,0.680099,0
-0.289181,0.690376,0
-0.29522800000000005,0.705257,0
-0.307731,0.691262,0
-0.28815100000000005,0.6862520000000001,0
-0.318952,0.689553,0
-0.30435300000000004,0.694792,0
-0.319271,0.704066,0
-0.286644,0.704098,0
-0.308047,0.694245,0
-0.290444,0.699769,0
-0.285617,0.702196,0
-0.297712,0.70858,0
-0.31500700000000004,0.696199,0
-0.30385300000000004,0.719675,0
-0.29177800000000004,0.6917449999999999,0
-0.301173,0.707238,0
-0.301525,0.695462,0
-0.304372,0.705034,0
-0.30587600000000004,0.685225,0
-0.300635,0.6926760000000001,0
-0.29349899999999995,0.7022579999999999,0
-0.306296,0.69621,0
-0.31671900000000003,0.703587,0
-0.293146,0.702785,0
-0.298109,0.6966,0
-0.292325,0.70334,0
-0.292102,0.689037,0
-0.28585,0.706348,0
-0.297051,0.70226,0
-0.291164,0.684163,0
-0.292333,0.7077140000000001,0
-0.299356,0.70299,0
-0.296901,0.678398,0
-0.311322,0.6891079999999999,0
-0.302703,0.690361,0
-0.292439,0.688543,0
-0.289594,0.6866300000000001,0
-0.294547,0.7068180000000001,0
-0.315657,0.690282,0
-0.313201,0.704068,0
-0.2822,0.695091,0
-0.281409,0.6935720000000001,0
-0.308285,0.6914319999999999,0
-0.305358,0.6937260000000001,0
-0.300924,0.69843,0
-0.305675,0.720316,0
-0.29224,0.688511,0
-0.296665,0.685013,0
-0.304061,0.68865,0
-0.29846,0.688012,0
-0.31510900000000003,0.70063,0
-0.282302,0.691172,0
-0.297146,0.6862689999999999,0
-0.292711,0.683057,0
-0.290879,0.6909109999999999,0
-0.301666,0.69557,0
-0.299808,0.697609,0
-0.305138,0.690114,0
-0.297713,0.7035170000000001,0
-0.284206,0.705692,0
-0.312752,0.691353,0
-0.312377,0.696996,0
-0.29446100000000003,0.724662,0
-0.300577,0.679251,0
-0.299243,0.705878,0
-0.311581,0.706601,0
-0.30205,0.700258,0
-0.29711,0.688801,0
-0.32636,0.693921,0
-0.292249,0.693869,0
-0.307087,0.7165600000000001,0
-0.295033,0.680964,0
-0.289035,0.707597,0
-0.287514,0.711765,0
-0.293177,0.688407,0
-0.30197,0.6983590000000001,0
-0.314225,0.691096,0
-0.312458,0.70394,0
-0.298343,0.7143550000000001,0
-0.29833200000000004,0.68301,0
-0.287882,0.717743,0
-0.29975300000000005,0.68433,0
-0.309892,0.688296,0
-0.310871,0.714565,0
-0.313852,0.704758,0
-0.290014,0.706738,0
-0.29033000000000003,0.709354,0
-0.29746300000000003,0.728308,0
-0.301253,0.692167,0
-0.297964,0.704231,0
-0.296174,0.696812,0
-0.298508,0.707824,0
-0.291804,0.694277,0
-0.314289,0.6888270000000001,0
-0.29083000000000003,0.720141,0
-0.298705,0.6950609999999999,0
-0.301609,0.7030930000000001,0
-0.288636,0.706747,0
-0.31206500000000004,0.713439,0
-0.31564200000000003,0.699284,0
-0.295196,0.701741,0
-0.302847,0.710403,0
-0.298935,0.7099979999999999,0
-0.300825,0.698045,0
-0.30483000000000005,0.696186,0
-0.315596,0.708074,0
-0.277826,0.690005,0
-0.303102,0.687624,0
-0.288079,0.712214,0
-0.31347,0.711175,0
-0.28765100000000005,0.6852090000000001,0
-0.282499,0.6902659999999999,0
-0.298995,0.676647,0
-0.309701,0.706647,0
-0.318622,0.692084,0
-0.30393200000000004,0.7093550000000001,0
-0.296101,0.700114,0
-0.302895,0.704887,0
-0.30414,0.677361,0
-0.307334,0.6812630000000001,0
-0.290498,0.6816300000000001,0
-0.294375,0.70311,0
-0.317654,0.704725,0
-0.294846,0.686004,0
-0.30101,0.712361,0
-0.285955,0.7108,0
-0.283883,0.690017,0
-0.287627,0.696103,0
-0.295819,0.6853520000000001,0
-0.290939,0.704021,0
-0.318195,0.716901,0
-0.30327600000000005,0.704903,0
-0.297212,0.710503,0
-0.305003,0.69039,0
-0.292227,0.715184,0
-0.28831,0.701209,0
-0.301706,0.7136,0
-0.30407,0.702385,0
-0.296277,0.699431,0
-0.302827,0.6985819999999999,0
-0.28938600000000003,0.689375,0
-0.316542,0.685982,0
-0.30153,0.68023,0
-0.275359,0.707986,0
-0.293698,0.694342,0
-0.305348,0.710847,0
-0.303865,0.684207,0
-0.325645,0.700062,0
-0.295246,0.6945359999999999,0
-0.31600300000000003,0.677184,0
-0.29621,0.685579,0
-0.295559,0.712962,0
-0.305755,0.693882,0
-0.298308,0.709386,0
-0.309066,0.691084,0
-0.311997,0.7081729999999999,0
-0.305289,0.673553,0
-0.301704,0.6962189999999999,0
-0.313074,0.68487,0
-0.28775500000000004,0.696813,0
-0.293112,0.69996,0
-0.291391,0.696951,0
-0.298697,0.718554,0
-0.313489,0.6767350000000001,0
-0.31290300000000004,0.685773,0
-0.289471,0.7077289999999999,0
-0.27765700000000004,0.733312,0
-0.293823,0.697695,0
-0.301875,0.705634,0
-0.309911,0.709495,0
-0.291395,0.698285,0
-0.290347,0.7012470000000001,0
-0.295105,0.692825,0
-0.30072,0.689974,0
-0.296861,0.696941,0
-0.30090900000000004,0.704916,0
-0.300356,0.704613,0
-0.289949,0.694108,0
-0.29851300000000003,0.695924,0
-0.289696,0.698971,0
-0.295852,0.688718,0
-0.298478,0.6873520000000001,0
-0.305931,0.7015359999999999,0
-0.295819,0.6857270000000001,0
-0.2,0.7,1
-0.200008,0.701257,1
-0.200032,0.702513,1
-0.200071,0.703769,1
-0.200126,0.705024,1
-0.200197,0.706279,1
-0.200284,0.707533,1
-0.200387,0.708785,1
-0.200505,0.710036,1
-0.200639,0.711286,1
-0.200789,0.712533,1
-0.200954,0.7137789999999999,1
-0.201135,0.715023,1
-0.201331,0.716264,1
-0.201544,0.7175020000000001,1
-0.201771,0.718738,1
-0.202014,0.719971,1
-0.202273,0.721201,1
-0.202547,0.722427,1
-0.202837,0.72365,1
-0.203142,0.724869,1
-0.203462,0.7260840000000001,1
-0.203797,0.727295,1
-0.204148,0.7285020000000001,1
-0.204514,0.729704,1
-0.204894,0.730902,1
-0.20529,0.7320939999999999,1
-0.205701,0.733282,1
-0.206127,0.734464,1
-0.206567,0.735641,1
-0.207022,0.736812,1
-0.207492,0.737978,1
-0.207977,0.739137,1
-0.208476,0.740291,1
-0.208989,0.741438,1
-0.209517,0.742578,1
-0.210059,0.743712,1
-0.210616,0.744838,1
-0.211186,0.745958,1
-0.211771,0.74707,1
-0.212369,0.748175,1
-0.212982,0.749273,1
-0.213608,0.750362,1
-0.214247,0.751444,1
-0.214901,0.752517,1
-0.215567,0.753583,1
-0.216247,0.7546390000000001,1
-0.21694,0.755688,1
-0.217647,0.756727,1
-0.218366,0.757757,1
-0.219098,0.758779,1
-0.219843,0.75979,1
-0.220601,0.760793,1
-0.221371,0.761786,1
-0.222154,0.7627689999999999,1
-0.222949,0.763742,1
-0.223756,0.764706,1
-0.224575,0.765659,1
-0.225406,0.766601,1
-0.226249,0.767533,1
-0.22710300000000005,0.768455,1
-0.227969,0.769365,1
-0.228846,0.770265,1
-0.229735,0.771154,1
-0.230635,0.772031,1
-0.231545,0.7728970000000001,1
-0.232467,0.773751,1
-0.233399,0.774594,1
-0.234341,0.775425,1
-0.235294,0.7762439999999999,1
-0.236258,0.777051,1
-0.237231,0.777846,1
-0.238214,0.778629,1
-0.239207,0.779399,1
-0.24021,0.780157,1
-0.241221,0.7809020000000001,1
-0.242243,0.781634,1
-0.243273,0.782353,1
-0.244312,0.7830600000000001,1
-0.245361,0.7837529999999999,1
-0.246417,0.784433,1
-0.247483,0.785099,1
-0.248556,0.7857529999999999,1
-0.249638,0.786392,1
-0.250727,0.787018,1
-0.251825,0.7876310000000001,1
-0.25293000000000004,0.788229,1
-0.254042,0.788814,1
-0.255162,0.789384,1
-0.256288,0.789941,1
-0.257422,0.790483,1
-0.258562,0.791011,1
-0.259709,0.791524,1
-0.260863,0.7920229999999999,1
-0.262022,0.792508,1
-0.26318800000000003,0.792978,1
-0.264359,0.7934329999999999,1
-0.265536,0.7938729999999999,1
-0.266718,0.794299,1
-0.267906,0.79471,1
-0.269098,0.7951060000000001,1
-0.270296,0.7954859999999999,1
-0.271498,0.795852,1
-0.27270500000000003,0.796203,1
-0.273916,0.796538,1
-0.275131,0.796858,1
-0.27635,0.7971630000000001,1
-0.277573,0.797453,1
-0.278799,0.7977270000000001,1
-0.280029,0.797986,1
-0.281262,0.798229,1
-0.282498,0.798456,1
-0.283736,0.798669,1
-0.284977,0.7988649999999999,1
-0.286221,0.799046,1
-0.28746700000000003,0.799211,1
-0.288714,0.799361,1
-0.289964,0.799495,1
-0.291215,0.799613,1
-0.29246700000000003,0.799716,1
-0.293721,0.7998029999999999,1
-0.294976,0.799874,1
-0.296231,0.799929,1
-0.297487,0.799968,1
-0.298743,0.799992,1
-0.3,0.8,1
-0.301257,0.799992,1
-0.30251300000000003,0.799968,1
-0.303769,0.799929,1
-0.305024,0.799874,1
-0.306279,0.7998029999999999,1
-0.307533,0.799716,1
-0.308785,0.799613,1
-0.31003600000000003,0.799495,1
-0.311286,0.799361,1
-0.312533,0.799211,1
-0.313779,0.799046,1
-0.315023,0.7988649999999999,1
-0.316264,0.798669,1
-0.317502,0.798456,1
-0.318738,0.798229,1
-0.319971,0.797986,1
-0.321201,0.7977270000000001,1
-0.322427,0.797453,1
-0.32365,0.7971630000000001,1
-0.324869,0.796858,1
-0.32608400000000004,0.796538,1
-0.327295,0.796203,1
-0.328502,0.795852,1
-0.329704,0.7954859999999999,1
-0.330902,0.7951060000000001,1
-0.332094,0.79471,1
-0.333282,0.794299,1
-0.334464,0.7938729999999999,1
-0.335641,0.7934329999999999,1
-0.336812,0.792978,1
-0.337978,0.792508,1
-0.339137,0.7920229999999999,1
-0.340291,0.791524,1
-0.341438,0.791011,1
-0.342578,0.790483,1
-0.343712,0.789941,1
-0.34483800000000003,0.789384,1
-0.345958,0.788814,1
-0.34707,0.788229,1
-0.348175,0.7876310000000001,1
-0.349273,0.787018,1
-0.350362,0.786392,1
-0.351444,0.7857529999999999,1
-0.352517,0.785099,1
-0.353583,0.784433,1
-0.354639,0.7837529999999999,1
-0.355688,0.7830600000000001,1
-0.356727,0.782353,1
-0.357757,0.781634,1
-0.358779,0.7809020000000001,1
-0.35979,0.780157,1
-0.360793,0.779399,1
-0.361786,0.778629,1
-0.362769,0.777846,1
-0.363742,0.777051,1
-0.364706,0.7762439999999999,1
-0.365659,0.775425,1
-0.366601,0.774594,1
-0.367533,0.773751,1
-0.368455,0.7728970000000001,1
-0.369365,0.772031,1
-0.370265,0.771154,1
-0.371154,0.770265,1
-0.372031,0.769365,1
-0.372897,0.768455,1
-0.373751,0.767533,1
-0.374594,0.766601,1
-0.375425,0.765659,1
-0.376244,0.764706,1
-0.377051,0.763742,1
-0.377846,0.7627689999999999,1
-0.378629,0.761786,1
-0.379399,0.760793,1
-0.380157,0.75979,1
-0.380902,0.758779,1
-0.381634,0.757757,1
-0.382353,0.756727,1
-0.38306,0.755688,1
-0.383753,0.7546390000000001,1
-0.384433,0.753583,1
-0.385099,0.752517,1
-0.385753,0.751444,1
-0.386392,0.750362,1
-0.387018,0.749273,1
-0.387631,0.748175,1
-0.388229,0.74707,1
-0.388814,0.745958,1
-0.389384,0.744838,1
-0.389941,0.743712,1
-0.390483,0.742578,1
-0.391011,0.741438,1
-0.391524,0.740291,1
-0.392023,0.739137,1
-0.392508,0.737978,1
-0.392978,0.736812,1
-0.393433,0.735641,1
-0.393873,0.734464,1
-0.394299,0.733282,1
-0.39471,0.7320939999999999,1
-0.395106,0.730902,1
-0.395486,0.729704,1
-0.395852,0.7285020000000001,1
-0.396203,0.727295,1
-0.396538,0.7260840000000001,1
-0.396858,0.724869,1
-0.397163,0.72365,1
-0.397453,0.722427,1
-0.397727,0.721201,1
-0.397986,0.719971,1
-0.398229,0.718738,1
-0.398456,0.7175020000000001,1
-0.398669,0.716264,1
-0.398865,0.715023,1
-0.399046,0.7137789999999999,1
-0.399211,0.712533,1
-0.399361,0.711286,1
-0.399495,0.710036,1
-0.399613,0.708785,1
-0.399716,0.707533,1
-0.399803,0.706279,1
-0.399874,0.705024,1
-0.399929,0.703769,1
-0.399968,0.702513,1
-0.399992,0.701257,1
-0.4,0.7,1
-0.399992,0.698743,1
-0.399968,0.697487,1
-0.399929,0.696231,1
-0.399874,0.694976,1
-0.399803,0.693721,1
-0.399716,0.692467,1
-0.399613,0.6912149999999999,1
-0.399495,0.689964,1
-0.399361,0.688714,1
-0.399211,0.687467,1
-0.399046,0.686221,1
-0.398865,0.6849770000000001,1
-0.398669,0.683736,1
-0.398456,0.6824979999999999,1
-0.398229,0.681262,1
-0.397986,0.680029,1
-0.397727,0.6787989999999999,1
-0.397453,0.677573,1
-0.397163,0.67635,1
-0.396858,0.675131,1
-0.396538,0.673916,1
-0.396203,0.672705,1
-0.395852,0.6714979999999999,1
-0.395486,0.670296,1
-0.395106,0.669098,1
-0.39471,0.667906,1
-0.394299,0.666718,1
-0.393873,0.665536,1
-0.393433,0.664359,1
-0.392978,0.663188,1
-0.392508,0.662022,1
-0.392023,0.660863,1
-0.391524,0.659709,1
-0.391011,0.658562,1
-0.390483,0.6574220000000001,1
-0.389941,0.656288,1
-0.389384,0.655162,1
-0.388814,0.654042,1
-0.388229,0.65293,1
-0.387631,0.651825,1
-0.387018,0.650727,1
-0.386392,0.649638,1
-0.385753,0.648556,1
-0.385099,0.647483,1
-0.384433,0.646417,1
-0.383753,0.645361,1
-0.38306,0.644312,1
-0.382353,0.643273,1
-0.381634,0.642243,1
-0.380902,0.641221,1
-0.380157,0.6402100000000001,1
-0.379399,0.639207,1
-0.378629,0.6382140000000001,1
-0.377846,0.637231,1
-0.377051,0.636258,1
-0.376244,0.6352939999999999,1
-0.375425,0.6343409999999999,1
-0.374594,0.6333989999999999,1
-0.373751,0.632467,1
-0.372897,0.631545,1
-0.372031,0.6306350000000001,1
-0.371154,0.629735,1
-0.370265,0.628846,1
-0.369365,0.627969,1
-0.368455,0.627103,1
-0.367533,0.626249,1
-0.366601,0.625406,1
-0.365659,0.624575,1
-0.364706,0.6237560000000001,1
-0.363742,0.622949,1
-0.362769,0.622154,1
-0.361786,0.621371,1
-0.360793,0.6206010000000001,1
-0.35979,0.619843,1
-0.358779,0.6190979999999999,1
-0.357757,0.618366,1
-0.356727,0.6176470000000001,1
-0.355688,0.6169399999999999,1
-0.354639,0.616247,1
-0.353583,0.615567,1
-0.352517,0.614901,1
-0.351444,0.614247,1
-0.350362,0.613608,1
-0.349273,0.6129819999999999,1
-0.348175,0.6123689999999999,1
-0.34707,0.611771,1
-0.345958,0.611186,1
-0.34483800000000003,0.6106159999999999,1
-0.343712,0.610059,1
-0.342578,0.609517,1
-0.341438,0.608989,1
-0.340291,0.608476,1
-0.339137,0.607977,1
-0.337978,0.607492,1
-0.336812,0.6070220000000001,1
-0.335641,0.606567,1
-0.334464,0.6061270000000001,1
-0.333282,0.605701,1
-0.332094,0.60529,1
-0.330902,0.6048939999999999,1
-0.329704,0.604514,1
-0.328502,0.6041479999999999,1
-0.327295,0.603797,1
-0.32608400000000004,0.6034619999999999,1
-0.324869,0.603142,1
-0.32365,0.602837,1
-0.322427,0.602547,1
-0.321201,0.602273,1
-0.319971,0.602014,1
-0.318738,0.6017710000000001,1
-0.317502,0.601544,1
-0.316264,0.6013310000000001,1
-0.315023,0.6011350000000001,1
-0.313779,0.600954,1
-0.312533,0.600789,1
-0.311286,0.600639,1
-0.31003600000000003,0.6005050000000001,1
-0.308785,0.600387,1
-0.307533,0.600284,1
-0.306279,0.600197,1
-0.305024,0.600126,1
-0.303769,0.600071,1
-0.30251300000000003,0.600032,1
-0.301257,0.600008,1
-0.3,0.6,1
-0.298743,0.600008,1
-0.297487,0.600032,1
-0.296231,0.600071,1
-0.294976,0.600126,1
-0.293721,0.600197,1
-0.29246700000000003,0.600284,1
-0.291215,0.600387,1
-0.289964,0.6005050000000001,1
-0.288714,0.600639,1
-0.28746700000000003,0.600789,1
-0.286221,0.600954,1
-0.284977,0.6011350000000001,1
-0.283736,0.6013310000000001,1
-0.282498,0.601544,1
-0.281262,0.6017710000000001,1
-0.280029,0.602014,1
-0.278799,0.602273,1
-0.277573,0.602547,1
-0.27635,0.602837,1
-0.275131,0.603142,1
-0.273916,0.6034619999999999,1
-0.27270500000000003,0.603797,1
-0.271498,0.6041479999999999,1
-0.270296,0.604514,1
-0.269098,0.6048939999999999,1
-0.267906,0.60529,1
-0.266718,0.605701,1
-0.265536,0.6061270000000001,1
-0.264359,0.606567,1
-0.26318800000000003,0.6070220000000001,1
-0.262022,0.607492,1
-0.260863,0.607977,1
-0.259709,0.608476,1
-0.258562,0.608989,1
-0.257422,0.609517,1
-0.256288,0.610059,1
-0.255162,0.6106159999999999,1
-0.254042,0.611186,1
-0.25293000000000004,0.611771,1
-0.251825,0.6123689999999999,1
-0.250727,0.6129819999999999,1
-0.249638,0.613608,1
-0.248556,0.614247,1
-0.247483,0.614901,1
-0.246417,0.615567,1
-0.245361,0.616247,1
-0.244312,0.6169399999999999,1
-0.243273,0.6176470000000001,1
-0.242243,0.618366,1
-0.241221,0.6190979999999999,1
-0.24021,0.619843,1
-0.239207,0.6206010000000001,1
-0.238214,0.621371,1
-0.237231,0.622154,1
-0.236258,0.622949,1
-0.235294,0.6237560000000001,1
-0.234341,0.624575,1
-0.233399,0.625406,1
-0.232467,0.626249,1
-0.231545,0.627103,1
-0.230635,0.627969,1
-0.229735,0.628846,1
-0.228846,0.629735,1
-0.227969,0.6306350000000001,1
-0.22710300000000005,0.631545,1
-0.226249,0.632467,1
-0.225406,0.6333989999999999,1
-0.224575,0.6343409999999999,1
-0.223756,0.6352939999999999,1
-0.222949,0.636258,1
-0.222154,0.637231,1
-0.221371,0.6382140000000001,1
-0.220601,0.639207,1
-0.219843,0.6402100000000001,1
-0.219098,0.641221,1
-0.218366,0.642243,1
-0.217647,0.643273,1
-0.21694,0.644312,1
-0.216247,0.645361,1
-0.215567,0.646417,1
-0.214901,0.647483,1
-0.214247,0.648556,1
-0.213608,0.649638,1
-0.212982,0.650727,1
-0.212369,0.651825,1
-0.211771,0.65293,1
-0.211186,0.654042,1
-0.210616,0.655162,1
-0.210059,0.656288,1
-0.209517,0.6574220000000001,1
-0.208989,0.658562,1
-0.208476,0.659709,1
-0.207977,0.660863,1
-0.207492,0.662022,1
-0.207022,0.663188,1
-0.206567,0.664359,1
-0.206127,0.665536,1
-0.205701,0.666718,1
-0.20529,0.667906,1
-0.204894,0.669098,1
-0.204514,0.670296,1
-0.204148,0.6714979999999999,1
-0.203797,0.672705,1
-0.203462,0.673916,1
-0.203142,0.675131,1
-0.202837,0.67635,1
-0.202547,0.677573,1
-0.202273,0.6787989999999999,1
-0.202014,0.680029,1
-0.201771,0.681262,1
-0.201544,0.6824979999999999,1
-0.201331,0.683736,1
-0.201135,0.6849770000000001,1
-0.200954,0.686221,1
-0.200789,0.687467,1
