"param","importance","dataset","imputation","time_taken"
"('bootstrap', 'max_features', 'min_samples_split')",0.0294582989858588,"AP_Lung_Uterus.csv","False",185.899647318
"bootstrap",0.0144154987929306,"hiva_agnostic.csv","False",223.288379668
"criterion",0.0169247525865923,"hiva_agnostic.csv","False",223.288379668
"max_features",0.0311146202869138,"hiva_agnostic.csv","False",223.288379668
"min_samples_leaf",0.50068652802955,"hiva_agnostic.csv","False",223.288379668
"min_samples_split",0.00622450157138883,"hiva_agnostic.csv","False",223.288379668
"('max_features', 'min_samples_leaf')",0.0560090466132444,"hiva_agnostic.csv","False",223.288379668
"('criterion', 'min_samples_leaf')",0.052459325602174,"hiva_agnostic.csv","False",223.288379668
"('min_samples_leaf', 'min_samples_split')",0.0270014175907825,"hiva_agnostic.csv","False",223.288379668
"('bootstrap', 'min_samples_leaf')",0.0247195361907188,"hiva_agnostic.csv","False",223.288379668
"('bootstrap', 'max_features')",0.0136888941672426,"hiva_agnostic.csv","False",223.288379668
"('criterion', 'max_features')",0.0113230125557003,"hiva_agnostic.csv","False",223.288379668
"('max_features', 'min_samples_split')",0.0111703814858561,"hiva_agnostic.csv","False",223.288379668
"('bootstrap', 'min_samples_split')",0.00558381974870086,"hiva_agnostic.csv","False",223.288379668
"('criterion', 'min_samples_split')",0.00558168606965423,"hiva_agnostic.csv","False",223.288379668
"('bootstrap', 'criterion')",0.00447916950211001,"hiva_agnostic.csv","False",223.288379668
"('bootstrap', 'max_features', 'min_samples_leaf')",0.0209542811175465,"hiva_agnostic.csv","False",223.288379668
"('bootstrap', 'max_features', 'min_samples_split')",0.00398053462188185,"hiva_agnostic.csv","False",223.288379668
"bootstrap",0.00358870453802266,"php9HX2u8(2).csv","False",6.71090950600001
"criterion",0.00323271614913049,"php9HX2u8(2).csv","False",6.71090950600001
"max_features",0.526576065931488,"php9HX2u8(2).csv","False",6.71090950600001
"min_samples_leaf",0.0296965522416954,"php9HX2u8(2).csv","False",6.71090950600001
"min_samples_split",0.00290083783285873,"php9HX2u8(2).csv","False",6.71090950600001
"('max_features', 'min_samples_leaf')",0.200373579610692,"php9HX2u8(2).csv","False",6.71090950600001
"('max_features', 'min_samples_split')",0.046463402802534,"php9HX2u8(2).csv","False",6.71090950600001
"('bootstrap', 'max_features')",0.044191170775397,"php9HX2u8(2).csv","False",6.71090950600001
"('criterion', 'max_features')",0.0151768371719533,"php9HX2u8(2).csv","False",6.71090950600001
"('min_samples_leaf', 'min_samples_split')",0.00756802482148105,"php9HX2u8(2).csv","False",6.71090950600001
"('criterion', 'min_samples_leaf')",0.00398305581350137,"php9HX2u8(2).csv","False",6.71090950600001
"('bootstrap', 'min_samples_leaf')",0.00280539425366797,"php9HX2u8(2).csv","False",6.71090950600001
"('bootstrap', 'min_samples_split')",0.000920497189919218,"php9HX2u8(2).csv","False",6.71090950600001
"('criterion', 'min_samples_split')",0.000551852357636142,"php9HX2u8(2).csv","False",6.71090950600001
"('bootstrap', 'criterion')",0.000234487149154823,"php9HX2u8(2).csv","False",6.71090950600001
"('bootstrap', 'max_features', 'min_samples_leaf')",0.0251140114363724,"php9HX2u8(2).csv","False",6.71090950600001
"('bootstrap', 'max_features', 'min_samples_split')",0.0082259548908609,"php9HX2u8(2).csv","False",6.71090950600001
"bootstrap",0.04088274069749,"phpn1jVwe.csv","False",177.202122322
"criterion",0.000380945355288538,"phpn1jVwe.csv","False",177.202122322
"max_features",0.290065370568752,"phpn1jVwe.csv","False",177.202122322
"min_samples_leaf",0.480431673633991,"phpn1jVwe.csv","False",177.202122322
"min_samples_split",0.00304204034520547,"phpn1jVwe.csv","False",177.202122322
"('max_features', 'min_samples_leaf')",0.0480171199330158,"phpn1jVwe.csv","False",177.202122322
"('bootstrap', 'max_features')",0.0228358649678141,"phpn1jVwe.csv","False",177.202122322
"('bootstrap', 'min_samples_leaf')",0.0120770977828991,"phpn1jVwe.csv","False",177.202122322
"('min_samples_leaf', 'min_samples_split')",0.0102913068389968,"phpn1jVwe.csv","False",177.202122322
"('max_features', 'min_samples_split')",0.00643691856036012,"phpn1jVwe.csv","False",177.202122322
"('criterion', 'max_features')",0.00243381574476605,"phpn1jVwe.csv","False",177.202122322
"('criterion', 'min_samples_leaf')",0.0017596107470389,"phpn1jVwe.csv","False",177.202122322
"('bootstrap', 'min_samples_split')",0.00136760405438208,"phpn1jVwe.csv","False",177.202122322
"('bootstrap', 'criterion')",0.000519246247237353,"phpn1jVwe.csv","False",177.202122322
"('criterion', 'min_samples_split')",0.00036823172281219,"phpn1jVwe.csv","False",177.202122322
"('bootstrap', 'max_features', 'min_samples_leaf')",0.0278823552668813,"phpn1jVwe.csv","False",177.202122322
"('bootstrap', 'max_features', 'min_samples_split')",0.00312212847206292,"phpn1jVwe.csv","False",177.202122322
"bootstrap",0.254984842999773,"pc3.csv","False",202.263894163
"criterion",0.000807679911650022,"pc3.csv","False",202.263894163
"max_features",0.233147460142869,"pc3.csv","False",202.263894163
"min_samples_leaf",0.0191033288164838,"pc3.csv","False",202.263894163
"min_samples_split",0.00769950647958861,"pc3.csv","False",202.263894163
"('bootstrap', 'max_features')",0.181166489046769,"pc3.csv","False",202.263894163
"('max_features', 'min_samples_leaf')",0.0476118083538025,"pc3.csv","False",202.263894163
"('max_features', 'min_samples_split')",0.0301402250805821,"pc3.csv","False",202.263894163
"('bootstrap', 'min_samples_leaf')",0.0138860369308848,"pc3.csv","False",202.263894163
"('criterion', 'max_features')",0.00829239801065367,"pc3.csv","False",202.263894163
"('min_samples_leaf', 'min_samples_split')",0.00778219085539321,"pc3.csv","False",202.263894163
"('bootstrap', 'min_samples_split')",0.00692849301932805,"pc3.csv","False",202.263894163
"('criterion', 'min_samples_split')",0.00325623421144378,"pc3.csv","False",202.263894163
"('bootstrap', 'criterion')",0.00199800938258352,"pc3.csv","False",202.263894163
"('criterion', 'min_samples_leaf')",0.00198433391920285,"pc3.csv","False",202.263894163
"('bootstrap', 'max_features', 'min_samples_leaf')",0.0391687598706356,"pc3.csv","False",202.263894163
"('bootstrap', 'max_features', 'min_samples_split')",0.0293162844658214,"pc3.csv","False",202.263894163
"bootstrap",0.00785053378130593,"kin8nm.csv","False",201.103600036
"criterion",0.00270840226933999,"kin8nm.csv","False",201.103600036
"max_features",0.22833704281252,"kin8nm.csv","False",201.103600036
"min_samples_leaf",0.526062417695623,"kin8nm.csv","False",201.103600036
"min_samples_split",0.00596973175987646,"kin8nm.csv","False",201.103600036
"('max_features', 'min_samples_leaf')",0.0520254955615097,"kin8nm.csv","False",201.103600036
"('bootstrap', 'max_features')",0.044183831440252,"kin8nm.csv","False",201.103600036
"('min_samples_leaf', 'min_samples_split')",0.0178826981157973,"kin8nm.csv","False",201.103600036
"('max_features', 'min_samples_split')",0.0094244861039866,"kin8nm.csv","False",201.103600036
"('bootstrap', 'min_samples_leaf')",0.00856681736180968,"kin8nm.csv","False",201.103600036
"('criterion', 'max_features')",0.00291362422224853,"kin8nm.csv","False",201.103600036
"('criterion', 'min_samples_leaf')",0.00282311909795284,"kin8nm.csv","False",201.103600036
"('bootstrap', 'min_samples_split')",0.00132935917310821,"kin8nm.csv","False",201.103600036
"('criterion', 'min_samples_split')",0.000797485752841094,"kin8nm.csv","False",201.103600036
"('bootstrap', 'criterion')",0.000175781163924051,"kin8nm.csv","False",201.103600036
"('bootstrap', 'max_features', 'min_samples_leaf')",0.0224713916292725,"kin8nm.csv","False",201.103600036
"('bootstrap', 'max_features', 'min_samples_split')",0.00353940664491475,"kin8nm.csv","False",201.103600036
"bootstrap",0.00786714436082946,"arrhythmia.csv","True",2176.412856895
"criterion",0.00214979946446698,"arrhythmia.csv","True",2176.412856895
"imputation",0.000748443763883163,"arrhythmia.csv","True",2176.412856895
"max_features",0.0767751809625436,"arrhythmia.csv","True",2176.412856895
"min_samples_leaf",0.366875121956139,"arrhythmia.csv","True",2176.412856895
"min_samples_split",0.00400156585672916,"arrhythmia.csv","True",2176.412856895
"('bootstrap', 'max_features')",0.101052417468612,"arrhythmia.csv","True",2176.412856895
"('max_features', 'min_samples_leaf')",0.0626714067003747,"arrhythmia.csv","True",2176.412856895
"('bootstrap', 'min_samples_leaf')",0.0511379992802365,"arrhythmia.csv","True",2176.412856895
"('min_samples_leaf', 'min_samples_split')",0.0142433161506493,"arrhythmia.csv","True",2176.412856895
"('max_features', 'min_samples_split')",0.0106422843363919,"arrhythmia.csv","True",2176.412856895
"('imputation', 'min_samples_leaf')",0.00619367267870082,"arrhythmia.csv","True",2176.412856895
"('imputation', 'max_features')",0.00589982789460967,"arrhythmia.csv","True",2176.412856895
"('criterion', 'min_samples_leaf')",0.00384025030097675,"arrhythmia.csv","True",2176.412856895
"('criterion', 'max_features')",0.0026538673199667,"arrhythmia.csv","True",2176.412856895
"('bootstrap', 'min_samples_split')",0.00212182968299467,"arrhythmia.csv","True",2176.412856895
"('bootstrap', 'max_features', 'min_samples_leaf')",0.0370250296241191,"arrhythmia.csv","True",2176.412856895
"('bootstrap', 'max_features', 'min_samples_split')",0.00717445735606324,"arrhythmia.csv","True",2176.412856895
"('imputation', 'max_features', 'min_samples_leaf')",0.0248454684211407,"arrhythmia.csv","True",2176.412856895
"bootstrap",0.00439350143937172,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"criterion",0.000198897752852766,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"max_features",0.574667112435261,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"min_samples_leaf",0.250933571291219,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"min_samples_split",0.00219751475953508,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"('bootstrap', 'max_features')",0.0726300569551939,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"('max_features', 'min_samples_leaf')",0.0315745109504045,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"('max_features', 'min_samples_split')",0.00590056428381121,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"('min_samples_leaf', 'min_samples_split')",0.00557127811023507,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"('bootstrap', 'min_samples_leaf')",0.00272304892769538,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"('criterion', 'max_features')",0.0011948271917018,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"('bootstrap', 'min_samples_split')",0.00100779749418397,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"('criterion', 'min_samples_leaf')",0.000633716034234144,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"('criterion', 'min_samples_split')",0.000188366232632131,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"('bootstrap', 'criterion')",0.000187162068281309,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"('bootstrap', 'max_features', 'min_samples_leaf')",0.0143980565673849,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"('bootstrap', 'max_features', 'min_samples_split')",0.00296796478303458,"dataset_20_mfeat-pixel.csv","False",146.820024627001
"bootstrap",0.17250535955091,"dataset_187_abalone.csv","False",175.815377808
"criterion",0.000832695832671096,"dataset_187_abalone.csv","False",175.815377808
"max_features",0.257201828909827,"dataset_187_abalone.csv","False",175.815377808
"min_samples_leaf",0.257937586412042,"dataset_187_abalone.csv","False",175.815377808
"min_samples_split",0.00880685816023467,"dataset_187_abalone.csv","False",175.815377808
"('bootstrap', 'max_features')",0.0515772154273176,"dataset_187_abalone.csv","False",175.815377808
"('max_features', 'min_samples_leaf')",0.0495590111677913,"dataset_187_abalone.csv","False",175.815377808
"('min_samples_leaf', 'min_samples_split')",0.0162550329763793,"dataset_187_abalone.csv","False",175.815377808
"('max_features', 'min_samples_split')",0.0156735029231839,"dataset_187_abalone.csv","False",175.815377808
"('bootstrap', 'min_samples_leaf')",0.01064262025832,"dataset_187_abalone.csv","False",175.815377808
"('bootstrap', 'min_samples_split')",0.00518709510636567,"dataset_187_abalone.csv","False",175.815377808
"('criterion', 'max_features')",0.00278676880621572,"dataset_187_abalone.csv","False",175.815377808
"('criterion', 'min_samples_leaf')",0.00189286010835343,"dataset_187_abalone.csv","False",175.815377808
"('bootstrap', 'criterion')",0.000593374464820219,"dataset_187_abalone.csv","False",175.815377808
"('criterion', 'min_samples_split')",0.000556440118843545,"dataset_187_abalone.csv","False",175.815377808
"('bootstrap', 'max_features', 'min_samples_leaf')",0.0374683759970705,"dataset_187_abalone.csv","False",175.815377808
"('bootstrap', 'max_features', 'min_samples_split')",0.0125733390781938,"dataset_187_abalone.csv","False",175.815377808
"bootstrap",0.0264444731741547,"php3isjYz.csv","False",238.556932169
"criterion",0.0157129046178698,"php3isjYz.csv","False",238.556932169
"max_features",0.0171461810868093,"php3isjYz.csv","False",238.556932169
"min_samples_leaf",0.52925556519104,"php3isjYz.csv","False",238.556932169
"min_samples_split",0.00609983554344249,"php3isjYz.csv","False",238.556932169
"('max_features', 'min_samples_leaf')",0.066772863612003,"php3isjYz.csv","False",238.556932169
"('bootstrap', 'min_samples_leaf')",0.0419779269701469,"php3isjYz.csv","False",238.556932169
"('min_samples_leaf', 'min_samples_split')",0.0301673369432499,"php3isjYz.csv","False",238.556932169
"('criterion', 'min_samples_leaf')",0.0300327024873485,"php3isjYz.csv","False",238.556932169
"('bootstrap', 'max_features')",0.0149866424482466,"php3isjYz.csv","False",238.556932169
"('max_features', 'min_samples_split')",0.00947221899696751,"php3isjYz.csv","False",238.556932169
